ID,Name,Route,Cl(liter/hour),t1/2(hour),PPB(percentage),F(percentage),Cmax,Tmax(hour),Molecular_Weight,LogP,MolMR,HeavyAtomCount,HeavyAtomMolWt,NHOHCount,NOCount,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumValenceElectrons,TPSA,FractionCSP3,LabuteASA,NumAmideBonds,vd
1880,ACALABRUTINIB,ORAL,159,0.9,97.5,25,694,0.75,465.517,3.3126,132.1636,35,442.333,3,9,7,3,9,4,174,118.51,0.192307692,201.5731999,2,34
1881,TEZACAFTOR,ORAL,1.31,15,99,0,11.4,4,520.504,3.3953,127.2871,37,493.288,4,8,7,4,11,8,198,113.18,0.423076923,209.774719,1,271
1883,APALUTAMIDE,ORAL,1.3,72,96,100,12.5,3,477.443,3.53158,112.8892,33,462.323,1,7,5,1,12,3,170,89.33,0.285714286,190.1519794,2,276
1885,STIRIPENTOL,ORAL,0,8.7,99,0,0,2.5,234.295,2.8355,67.0608,17,216.151,1,3,3,1,3,2,92,38.69,0.428571429,101.6768301,0,0
1886,STIRIPENTOL,ORAL,0,8.7,99,0,0,2.5,234.295,2.8355,67.0608,17,216.151,1,3,3,1,3,2,92,38.69,0.428571429,101.6768301,0,0
1887,AMIFAMPRIDINE,ORAL,181,2.15,25.3,0,0,1.3,109.132,0.246,33.0618,8,102.076,4,3,3,4,3,0,42,64.93,0,47.33083249,0,0
1888,MIGALASTAT,ORAL,12.5,4,0,75,0,3,163.173,-2.9668,36.8969,11,150.069,5,5,5,5,5,1,66,92.95,1,64.28492764,0,89
1890,TRICLABENDAZOLE,ORAL,0,8,96.7,0,1.16,3.5,359.665,6.0373,89.4207,21,350.593,1,3,3,1,7,3,108,37.91,0.071428571,140.1103663,0,0
1893,SARECYCLINE,ORAL,3,21.5,68.6,0,0,1.75,487.509,0.1138,122.1501,35,458.277,6,11,10,6,11,5,188,173.86,0.458333333,201.1923047,1,94.2
1896,SIPONIMOD,ORAL,3.11,30,99.9,84,58.8,4,515.596,5.438,133.864,37,481.324,0,5,5,0,8,9,200,64.96,0.517241379,215.8559529,0,124
1897,PRUCALOPRIDE,ORAL,19,24,30,90,19,2.5,367.877,2.0878,98.4846,25,341.669,3,6,5,3,7,6,138,76.82,0.611111111,153.1405115,1,567
1902,CANNABIDIOL,ORAL,1111,58.5,94,0,0,3.75,314.469,5.8465,97.0366,23,284.229,2,2,2,2,2,6,126,40.46,0.523809524,140.1089651,0,31906
1904,ELAGOLIX,ORAL,144,5,80,0,1.22,1,630.59,4.20032,153.5757,45,601.358,1,8,8,1,13,12,238,105.39,0.28125,253.8812303,0,881
1905,ENCORAFENIB,ORAL,14,3.5,86,86,0,2,540.021,3.9084,136.0009,36,512.805,3,11,9,3,14,9,194,140.13,0.363636364,213.0308314,1,164
1906,BINIMETINIB,ORAL,20.2,3.5,97,50,0,1.6,441.232,3.0113,98.5587,27,426.112,3,7,6,3,10,6,142,88.41,0.176470588,160.5903926,1,92
1907,TAFENOQUINE,ORAL,4.2,396,99.5,0,317,14,463.5,5.91082,122.4751,33,435.276,3,6,6,3,9,9,178,78.63,0.375,190.4012836,0,2470
1908,TAFENOQUINE,ORAL,4.2,396,99.5,0,317,14,463.5,5.91082,122.4751,33,435.276,3,6,6,3,9,9,178,78.63,0.375,190.4012836,0,2470
1911,GLASDEGIB,ORAL,6.45,17.4,91,77,3.3,1.55,374.448,3.39158,107.7981,28,352.272,3,7,4,3,7,3,142,96.84,0.285714286,162.9263358,2,188
1912,DORAVIRINE,ORAL,6.36,15,76,64,2.26,2,425.754,2.65458,94.8757,29,414.666,1,8,7,1,12,4,150,105.7,0.176470588,164.8909024,0,60.5
1913,BALOXAVIR MARBOXIL,ORAL,0,0,0,0,0,0,571.558,3.3912,137.7515,40,548.374,0,10,10,0,13,4,208,99.54,0.296296296,230.4898701,1,0
1915,LAROTRECTINIB,ORAL,98,2.9,70,34,1.84,1,428.443,2.9475,109.8815,31,406.267,2,8,6,2,10,3,162,86,0.380952381,176.6435802,2,48
1916,MOXIDECTIN,ORAL,3.5,784,0,0,92.1,4,639.83,5.7289,175.7326,46,586.406,2,9,9,2,9,3,254,116.04,0.675675676,273.567073,0,2421
1917,LORLATINIB,ORAL,11,24,66,81,1.42,1.2,406.421,2.80068,106.8069,30,387.269,2,8,7,2,9,0,152,110.06,0.238095238,171.8541434,1,305
1918,RIFAMYCIN,ORAL,0,0,80,0.1,12.5,6,697.778,4.75412,183.8152,50,650.402,6,13,12,6,13,2,272,201.31,0.486486486,290.3458115,1,0
1919,LUSUTROMBOPAG,ORAL,1.1,27,99.9,0,187.7,7,590.549,7.1889,155.6842,39,559.301,1,7,7,1,10,13,208,100.58,0.344827586,242.3259524,1,39.5
1921,DUVELISIB,ORAL,4.2,4.7,98,42,3.6,1.5,416.872,4.4835,118.2764,30,399.736,2,7,6,2,8,4,148,88.49,0.090909091,175.9511792,0,28.5
1922,IVOSIDENIB,ORAL,4.3,93,94,0,7.7,3,582.97,4.32458,141.4457,41,560.794,1,9,6,1,13,7,210,119.29,0.285714286,237.0990785,3,234
1923,SOLRIAMFETOL,ORAL,19.5,7.1,16.3,95,0,2,194.234,0.6517,53.6568,14,180.122,4,4,3,4,4,4,76,78.34,0.3,82.8460203,1,199
1924,DACOMITINIB,ORAL,24.9,70,98,80,230,6,469.948,5.1551,128.8434,33,444.748,2,7,6,2,9,7,172,79.38,0.291666667,196.1668718,1,1889
1925,GILTERITINIB,ORAL,14.85,113,94,0,0.67,5,552.724,2.6972,157.9733,40,508.372,4,11,10,4,11,9,218,121.11,0.620689655,236.9519286,1,1092
1927,TALAZOPARIB,ORAL,6.45,90,74,0,43,1.5,380.358,2.6285,97.9314,28,366.246,2,7,6,2,9,2,140,88.49,0.157894737,156.5933373,0,420
1928,TAFAMIDIS,ORAL,0.263,49,99,0,0,4,307.112,3.1651,73.7955,20,301.064,0,4,4,0,6,2,100,66.16,0,123.1113695,0,18.5
1929,ERDAFITINIB,ORAL,0.362,59,99.8,0,3.1,2.5,446.555,4.1836,131.4307,33,416.315,1,8,8,1,8,9,172,77.33,0.32,193.7301087,0,29
1930,ALPELISIB,ORAL,9.2,8.5,89,0,5.6,3,441.479,3.83502,107.1041,30,419.303,3,7,5,3,11,4,162,101.21,0.473684211,175.0459256,3,114
1931,ISTRADEFYLLINE,ORAL,4.6,83,98,0,0,4,384.436,2.1241,109.056,28,360.244,0,8,8,0,8,6,148,80.28,0.35,161.8131913,0,557
1933,LUMATEPERONE,ORAL,27.9,18,97.4,4.4,0,1.5,393.506,3.9165,114.6085,29,365.282,0,4,4,0,5,5,152,26.79,0.458333333,171.4568678,0,266.5
1936,OZANIMOD,ORAL,192,21,98.2,0,0.6,7,404.47,3.63168,111.7995,30,380.278,2,7,7,2,7,7,154,104.2,0.347826087,174.8594418,0,5590
1942,PITOLISANT,ORAL,43.9,20,93.5,90,247,3.5,295.854,4.1652,85.5,20,269.646,0,2,2,0,3,8,112,12.47,0.647058824,127.6165804,0,700
1943,LASMIDITAN,ORAL,0,5.7,57.5,0,0,1.8,377.366,3.2757,93.0577,27,359.222,1,5,4,1,8,4,142,62.3,0.315789474,153.7511973,1,0
1945,BEMPEDOIC ACID,ORAL,0.68,21,99.3,0,59.8,3.5,342.476,1.8005,89.7528,24,308.204,1,5,5,1,5,14,142,100.49,0.894736842,146.0139545,0,18
1947,UPADACITINIB,ORAL,0,11,52,0,0,3,380.374,2.9079,92.3924,27,361.222,2,7,4,2,10,3,144,78.32,0.470588235,152.1261565,2,0
1948,TAZEMETOSTAT,ORAL,274,3.1,88,33,1.45,1.5,572.75,4.73466,167.2789,42,528.398,2,8,6,2,8,9,224,86.9,0.470588235,248.5772573,1,1230
1949,UBROGEPANT,ORAL,87,6,87,0,0,1.5,549.553,3.5306,138.4739,40,523.345,2,8,5,2,11,4,206,104.29,0.344827586,227.5523721,3,350
1950,TENAPANOR,ORAL,0,0,99,0,0,0,1145.07,6.1566,287.8518,74,1078.542,6,18,12,6,24,29,406,218,0.48,454.4102007,4,0
1951,PEXIDARTINIB,ORAL,5.1,26.6,99,0,20.6,2.5,417.822,5.228,104.7124,29,402.702,2,5,4,2,9,5,148,66.49,0.15,168.5399214,0,187
1952,DIROXIMEL,ORAL,0,0,0,0,0,0,255.226,-0.5922,58.069,18,242.122,0,7,6,0,7,5,98,89.98,0.454545455,103.3262505,2,0
1953,LEMBOREXANT,ORAL,0,19,94,0,0,2,410.424,3.74204,106.0107,30,390.264,1,6,5,1,8,6,154,77,0.272727273,171.9092994,1,1970
1954,DAROLUTAMIDE,ORAL,6.96,20,92,30,12,4,398.854,2.67008,103.5377,28,379.702,3,8,6,3,9,6,144,119.62,0.263157895,166.3061457,1,119
1955,DAROLUTAMIDE,ORAL,6.96,20,92,30,12,4,398.854,2.67008,103.5377,28,379.702,3,8,6,3,9,6,144,119.62,0.263157895,166.3061457,1,119
1957,FENFLURAMINE,ORAL,24.8,20,50,71,294.2,4.5,231.261,3.2459,58.2867,16,215.133,1,1,1,1,4,4,90,12.03,0.5,93.6675242,0,773.5
1958,FENFLURAMINE,ORAL,24.8,20,50,71,294.2,4.5,231.261,3.2459,58.2867,16,215.133,1,1,1,1,4,4,90,12.03,0.5,93.6675242,0,773.5
1962,ELEXACAFTOR,ORAL,1.18,29.8,99,80,14.6,6,597.664,4.02002,144.493,41,563.392,1,11,10,1,15,8,224,124.24,0.538461538,236.2901523,1,53.7
1964,SELINEXOR,ORAL,17.9,7,95,0,1.53,4,443.311,3.3867,94.5894,31,432.223,2,8,7,2,14,5,162,97.62,0.117647059,169.1714714,1,125
1965,FEDRATINIB,ORAL,13,114,92,0,3.44,3,524.691,4.82362,147.4619,37,488.403,3,9,8,3,10,10,198,108.48,0.407407407,219.2771609,0,1770
1966,OPICAPONE,ORAL,0,1.5,99,0,0,2,413.173,3.28004,93.608,27,403.093,2,10,8,2,12,3,140,149.46,0.133333333,160.4863247,0,0
1967,CEDAZURIDINE,ORAL,30.3,6.7,64,20,1.39,3,268.216,-1.5665,52.5621,18,254.104,4,7,5,4,9,2,104,102.26,0.888888889,100.9456609,2,296
1968,AVAPRITINIB,ORAL,19.5,44.5,98.8,0,1.63,3,498.57,2.6077,138.6884,37,471.354,2,10,10,2,11,5,188,106.29,0.269230769,212.7489822,0,1200
1969,ENTRECTINIB,ORAL,19.6,20,99,0,3.13,5,560.649,5.0269,156.8266,41,526.377,3,8,6,3,10,7,214,85.52,0.35483871,237.2176909,1,551
1971,RIMEGEPANT,ORAL,0,11,96,64,0,1.5,534.567,4.49,138.9181,39,506.343,3,9,7,3,11,3,202,119.13,0.357142857,222.1754175,1,120
1972,OSILODROSTAT,ORAL,0,4,36.4,0,0,1,227.242,2.42948,59.802,17,217.162,0,3,3,0,4,1,84,41.61,0.230769231,98.1393296,0,100
1974,CENOBAMATE,ORAL,0.54,55,60,88,0,2.5,267.676,1.1631,62.6784,18,257.596,2,7,6,2,8,4,94,95.92,0.2,107.4849845,1,45
1975,PRETOMANID,ORAL,3.9,17.4,86.4,0,5.5,5,359.26,2.6677,76.0784,25,347.164,0,8,7,0,11,5,134,88.65,0.357142857,138.4363743,0,97
1976,FOSTEMSAVIR,ORAL,0,0,0,0,0,0,581.482,-0.09588,137.8865,41,557.29,0,15,13,0,16,8,214,187.87,0.28,232.7059097,2,0
1979,VOXELOTOR,ORAL,6.7,35.5,99.8,0,11.3,2,337.379,3.6231,93.6693,25,318.227,1,6,6,1,6,6,128,77.24,0.210526316,145.2664846,0,338
1980,ZANUBRUTINIB,ORAL,182,3,94,0,1.15,2,471.561,4.2226,134.3416,35,442.329,3,8,6,3,8,6,180,102.48,0.296296296,203.917041,2,881
1981,SELPERCATINIB,ORAL,6,32,97,73,5.6,2,525.613,3.28438,145.6688,39,494.365,1,10,10,1,10,8,200,112.04,0.379310345,226.5923637,0,191
1982,TUCATINIB,ORAL,148,8.5,97.1,0,0,2,480.532,5.09352,138.1494,36,456.34,2,10,10,2,10,5,180,110.85,0.192307692,206.5984208,0,1670
1983,CAPMATINIB,ORAL,24,6.5,96,70,0,1.5,412.428,3.429,114.1152,31,395.292,1,7,6,1,8,4,152,85.07,0.086956522,176.164208,1,164
1984,TRIHEPTANOIN,ORAL,0,0,0,0,0,0,428.61,5.8958,118.075,30,384.258,0,6,6,0,6,20,176,78.9,0.875,182.9581216,0,0
1987,PEMIGATINIB,ORAL,10.6,15.4,90.6,0,236,1.13,487.507,3.657,126.2507,35,460.291,1,9,6,1,11,6,186,83.16,0.416666667,200.7144008,2,235
1988,SELUMETINIB,ORAL,8.8,6.2,98.4,62,1.74,1.25,457.687,3.5256,103.6107,27,442.567,3,7,6,3,10,6,142,88.41,0.176470588,166.7281234,1,171
1990,RIPRETINIB,ORAL,15.3,14.8,99.8,0,1.49,4,510.367,5.6707,133.4011,33,489.199,3,7,5,3,9,5,168,88.05,0.125,197.3420057,2,307
1995,VILOXAZINE,ORAL,0,7.02,79,88,0,5,237.299,1.4525,65.7157,17,218.147,1,4,4,1,4,5,94,39.72,0.538461538,101.8706646,0,0
1996,VILOXAZINE,ORAL,0,7.02,79,88,0,5,237.299,1.4525,65.7157,17,218.147,1,4,4,1,4,5,94,39.72,0.538461538,101.8706646,0,0
1998,TIVOZANIB,ORAL,0.75,111,99,0,191,10,454.87,5.63812,120.2544,32,435.718,2,9,7,2,10,6,164,107.74,0.136363636,187.7771544,2,123
1999,SERDEXMETHYLPHENIDATE,ORAL,234,5.7,56,3,0,2,499.52,-0.2799,122.009,36,470.288,2,11,8,2,11,9,192,149.18,0.4,207.7928175,2,1904.5
2000,VIBEGRON,ORAL,0,30.8,50,0,0,2,444.535,2.766,125.9782,33,416.311,3,7,6,3,7,6,170,96.25,0.346153846,192.0496201,1,6304
2001,UMBRALISIB,ORAL,15.5,91,99.7,0,12.8,4,571.559,6.6627,152.5424,42,547.367,2,8,8,2,11,6,212,109.06,0.161290323,236.7536359,0,312
2003,SAMIDORPHAN,ORAL,40,9,28,69,121.7,1.5,370.449,1.2534,98.5165,27,344.241,4,6,5,4,6,3,144,103.86,0.619047619,157.8934463,1,0
2005,NIFURTIMOX,ORAL,0,3,42,0,1.73,4,287.297,0.6406,67.7782,19,274.193,0,8,7,0,9,3,104,106.02,0.5,109.3132202,0,0
2006,NIFURTIMOX,ORAL,0,3,42,0,1.73,4,287.297,0.6406,67.7782,19,274.193,0,8,7,0,9,3,104,106.02,0.5,109.3132202,0,0
2007,PONESIMOD,ORAL,3.8,33,99,84,0,3,460.983,4.26732,126.8656,31,435.783,2,6,6,2,8,8,164,82.36,0.304347826,190.7524936,1,160
2008,RISDIPLAM,ORAL,2.1,50,11,0,0,2.5,401.474,1.96324,115.0977,30,378.29,1,8,8,1,8,2,152,79.83,0.363636364,172.7417957,0,409.5
2009,VOCLOSPORIN,ORAL,63.6,30,97,0,0,1.5,1214.646,3.4351,332.9676,86,1102.758,5,23,12,5,23,16,490,278.8,0.761904762,514.0698862,11,2154
2010,PRALSETINIB,ORAL,9.1,14.7,97.1,0,5.3,3,533.612,4.20014,142.2001,39,501.356,3,11,9,3,12,8,204,135.53,0.407407407,225.1799264,1,228
2012,LONAFARNIB,ORAL,0,5,99,0,2.8,2,638.832,5.9099,148.1414,36,607.584,2,6,3,2,9,3,192,79.53,0.518518519,233.7506894,3,97.4
2014,BEROTRALSTAT,ORAL,0,93,99,0,280.8,5,562.571,5.70188,144.5373,41,536.363,4,7,6,4,11,9,210,108.76,0.233333333,233.1444255,1,0
2015,TEPOTINIB,ORAL,23.8,32,98,71.6,2.62,8,492.583,4.00788,140.934,37,464.359,0,8,8,0,8,7,186,96.93,0.275862069,215.3658313,0,1038
2016,ESTETROL,ORAL,0,27,48,0,58.8,0.5,304.386,1.5508,81.5102,22,280.194,4,4,4,4,4,0,120,80.92,0.666666667,129.97015,0,0
2018,VERICIGUAT,ORAL,1.6,30,98,93,820.2,1,426.387,2.5575,108.8665,31,410.259,5,10,9,5,12,4,158,146.86,0.105263158,173.4240415,1,44
2020,BRINCIDOFOVIR,ORAL,44.1,19.3,99.9,16.8,854.5,3,560.693,4.6185,149.0417,38,509.285,3,10,10,3,11,26,222,148.96,0.851851852,228.3677956,0,1230
2021,RELUGOLIX,ORAL,29.4,60.8,69.5,12,344.7,2.25,623.642,3.7505,161.2744,44,596.426,2,12,11,2,15,9,228,132.61,0.206896552,252.6026209,2,0
2022,INFIGRATINIB,ORAL,33.1,33.5,96.8,0,504,6,560.486,5.3544,153.0714,38,529.238,2,10,8,2,12,8,202,95.09,0.346153846,232.0028479,2,1600
2023,SOTORASIB,ORAL,26.2,5,89,0,0,1,560.605,4.48142,152.3578,41,530.365,1,9,8,1,11,5,212,104.45,0.3,234.9677068,1,211
2026,IBREXAFUNGERP,ORAL,0,20,99,0,861,5,729.043,7.2837,205.0214,53,662.515,2,9,9,2,9,8,292,128.21,0.772727273,317.8418632,0,600
2029,PACRITINIB,ORAL,2.09,27.7,98.8,0,17.7,4.5,472.589,4.4668,139.2047,35,440.333,1,7,7,1,7,4,182,67.68,0.357142857,206.3718481,0,229
2030,ABROCITINIB,ORAL,0,4,64,60,0,1,323.422,1.2545,86.3152,22,302.254,2,7,5,2,8,6,120,90.98,0.571428571,129.7457015,0,100
2033,LEVOKETOCONAZOLE,ORAL,0,3.75,99.3,0,0,1.75,531.44,4.2058,137.596,36,503.216,0,8,7,0,10,7,190,69.06,0.384615385,219.81543,1,36
2034,FEXINIDAZOLE,ORAL,161,15,98,0,2.9,4,279.321,2.6292,72.4174,19,266.217,0,6,6,0,7,5,100,70.19,0.25,114.1117345,0,3222
2037,AVACOPAN,ORAL,16.3,97.6,99.9,0,600,2,581.654,8.04804,154.7699,42,546.374,2,5,3,2,9,6,222,61.44,0.393939394,242.8528048,2,345
2038,MARALIXIBAT,ORAL,0,1.6,91,0,2.4,0.75,674.972,6.6245,194.376,48,618.524,1,7,6,1,8,13,260,70.08,0.55,288.5794744,0,0
2039,BELUMOSUDIL,ORAL,9.83,19,99.9,64,5.2,1.9,452.518,4.8201,133.1241,34,428.326,3,8,6,3,8,7,170,104.82,0.153846154,195.9449808,1,184
2041,DARIDOREXANT,ORAL,0,8,99.7,62,0,1.5,450.93,4.26542,121.3742,32,427.746,1,8,6,1,9,4,164,88.93,0.304347826,189.7032725,1,31
2042,MAVACAMTEN,ORAL,0,180,98,85,0,1,273.336,2.2906,80.1874,20,254.184,2,5,4,2,5,4,106,66.89,0.333333333,116.8353817,0,0
2043,VONOPRAZAN,ORAL,97.3,7.1,86.5,0,73,2.5,345.399,2.6456,89.4105,24,329.271,1,5,5,1,7,5,124,63.99,0.117647059,139.3904291,0,1001
2044,ATOGEPANT,ORAL,19,11,95.3,0,0,1.5,603.523,3.9479,138.3479,43,580.339,2,8,5,2,14,4,224,104.29,0.344827586,240.0489783,3,292
2046,MOBOCERTINIB,ORAL,138,18,99.3,37,0,4,585.709,5.075,171.4239,43,546.397,2,11,10,2,11,12,226,113.85,0.3125,251.6747969,1,3509
2049,FINERENONE,ORAL,25,2.5,92,44,422.8,0.8,378.432,2.9857,105.2121,28,356.256,3,7,6,3,7,5,144,110.26,0.285714286,163.3330774,1,52.6
2050,ASCIMINIB,ORAL,4.1,9,97,0,12.5,2.5,449.845,3.4629,110.4787,31,431.701,3,8,6,3,11,6,162,103.37,0.25,180.359657,1,151
2051,BELZUTIFAN,ORAL,7.3,14,45,0,3.4,1.5,383.347,3.28888,84.4456,26,371.251,1,5,5,1,9,3,136,87.39,0.235294118,146.72974,0,130
2052,ODEVIXIBAT,ORAL,0,2.3,99,0,0.9,3,739.937,4.5443,195.4877,51,692.561,4,12,10,4,14,17,276,177.2,0.432432432,303.9535457,2,0
2053,MARIBAVIR,ORAL,2.8,4.3,98,0,45.7,2,376.24,1.7749,91.5211,24,357.088,4,7,7,4,9,4,132,99.77,0.533333333,148.3181944,0,27.3
2054,OTESECONAZOLE,ORAL,0,3312,99.5,0,5.3,7.5,527.4,4.6342,113.1888,37,511.272,1,7,7,1,14,8,194,85.95,0.217391304,203.6970076,0,423
2055,GANAXOLONE,ORAL,0,34,99,0,0,2.5,332.528,4.9853,96.5218,24,296.24,1,2,2,1,2,1,136,37.3,0.954545455,147.3354667,0,0
2056,MITAPIVAT,ORAL,14.4,4,97.7,73,2.1,0.75,450.564,3.2034,124.061,32,424.356,1,7,5,1,8,6,166,82.61,0.333333333,187.6544541,1,42.5
2058,BEXAGLIFLOZIN,ORAL,19.1,12,93,0,288,3,464.942,2.0035,117.8892,32,435.71,4,7,7,4,8,9,174,108.61,0.5,191.6769773,0,262
2059,FUTIBATINIB,ORAL,20,2.9,95,0,344,2,418.457,1.7849,115.6924,31,396.281,2,9,8,2,9,4,158,108.39,0.272727273,179.0231827,1,66
2060,DEUCRAVACITINIB,ORAL,2.4,10,86,99,105.7,2.5,425.4673053,1.7324,113.0496,31,400.273,3,11,9,3,11,8,160,135.95,0.3,181.9950157,2,140
2064,OLUTASIDENIB,ORAL,4,67,93,0,10.1,4,354.797,2.92498,98.0144,25,339.677,2,6,5,2,7,3,126,90.68,0.166666667,147.8479501,0,319
2065,RITLECITINIB,ORAL,0,1.8,14,64,0,1,285.351,1.9353,81.9054,21,266.199,2,6,4,2,6,3,110,73.91,0.4,122.8217868,1,0
2068,PIRTOBRUTINIB,ORAL,2.02,19,96,85.5,13.5,2,479.434,3.4322,115.4815,34,458.266,5,8,6,5,12,7,180,125.26,0.227272727,191.0357944,2,32.8
2069,SOTAGLIFLOZIN,ORAL,315,28,93,25,0,2.1,424.946,3.1726,111.0184,28,399.746,3,5,6,3,7,6,152,79.15,0.428571429,173.8033132,0,9000
2070,ADAGRASIB,ORAL,37,23,98,0,0,6,604.13,4.73298,165.083,43,568.85,0,9,8,0,11,7,224,88.83,0.4375,255.6471027,1,942
2072,SPARSENTAN,ORAL,3.88,9.6,99,0,11.7,3,592.762,6.53944,162.7025,42,552.442,1,9,7,1,10,12,224,114.1,0.46875,247.9441403,1,61.4
2073,FEZOLINETANT,ORAL,10.8,9.6,51,0,0,1.5,358.402,2.46112,89.5135,25,343.282,0,7,7,0,9,2,128,76.8,0.3125,146.8639349,1,189
2074,TAURURSODIOL,ORAL,0,0,98,0,0,4.5,499.714,3.3973,130.4369,34,454.354,4,7,5,4,8,7,196,123.93,0.961538462,204.7679671,1,0
2075,OMAVELOXOLONE,ORAL,109,57,97,0,0,10.5,554.722,6.72978,147.9597,40,510.37,1,5,4,1,7,2,218,87.03,0.757575758,236.7671158,1,7361
2076,DAPRODUSTAT,ORAL,15,2.5,99,65,0,2.5,392.432,-0.0751,94.3407,28,366.224,1,9,6,1,9,5,154,126.92,0.736842105,162.9620894,5,14.3
2078,TROFINETIDE,ORAL,0,1.5,6,0,0,2.5,313.31,-3.909,69.5851,22,294.158,3,9,7,3,9,7,124,155.69,0.692307692,126.9968677,2,80
2079,NIRMATRELVIR,ORAL,8.99,6.05,69,0,6.8,3,499.534,1.09718,116.9801,35,467.278,3,9,5,3,12,6,194,131.4,0.782608696,201.6951786,4,104.7
2081,ELACESTRANT,ORAL,186,40,99,10,259.5,2.5,458.646,5.8518,141.2805,34,420.342,2,4,4,2,4,10,180,44.73,0.4,204.1365406,0,5800
2082,LENIOLISIB,ORAL,0,10,94.5,0,0,1,450.465,2.8845,111.4757,32,425.265,1,8,7,1,11,5,172,83.48,0.523809524,183.3562874,1,28.5
