ID,Name,Is_a_Metabolite,Has_a_Metabolite,Route,vd,Cl(liter/hour),t1/2(hour),PPB(percentage),F(percentage),Cmax,Cmax_unit,Tmax(hour),Solubility,No_of_H-bond_donors,No_of_H-bond_acceptors,Molecular_Weight,LogP,Meets
1918,RIFAMYCIN,,0,ORAL,0.0,0.0,0,80.0,0.1,12.5,NANOMOLAR,6.0,SOLUBILITY SOLUBLE IN WATER,6,12,697.778,4.75412,False
1919,LUSUTROMBOPAG,,0,ORAL,39.5,1.1,27,99.9,0,187.7,NANOMOLAR,7.0,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER,1,7,590.549,7.1889,False
1921,DUVELISIB,,0,ORAL,28.5,4.2,4.7,98.0,42,3.6,MICROMOLAR,1.5,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER,2,6,416.872,4.4835,True
1922,IVOSIDENIB,,0,ORAL,234.0,4.3,93,94.0,0,7.7,MICROMOLAR,3.0,SOLUBILITY PRACTICALLY INSOLUBLE IN AQUEOUS SOLUTIONS BETWEEN PH 1.2 AND 7.4,1,6,582.97,4.32458,False
1923,SOLRIAMFETOL,,0,ORAL,199.0,19.5,7.1,16.3,95,0,,2.0,SOLUBILITY FREELY SOLUBLE IN WATER,2,3,194.234,0.6517,True
1924,DACOMITINIB,,0,ORAL,1889.0,24.9,70,98.0,80,230,NANOMOLAR,6.0,,2,6,469.948,5.1551,False
1925,GILTERITINIB,,0,ORAL,1092.0,14.85,113,94.0,0,0.67,MICROMOLAR,5.0,SOLUBILITY SPARINGLY SOLUBLE IN WATER,3,10,552.724,2.6972,False
1927,TALAZOPARIB,,0,ORAL,420.0,6.45,90,74.0,0,43,NANOMOLAR,1.5,,2,6,380.358,2.6285,True
1928,TAFAMIDIS,,0,ORAL,18.5,0.263,49,99.0,0,0,,4.0,,0,4,307.112,3.1651,True
1929,ERDAFITINIB,,0,ORAL,29.0,0.362,59,99.8,0,3.1,MICROMOLAR,2.5,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER,1,8,446.555,4.1836,True
1930,ALPELISIB,,0,ORAL,114.0,9.2,8.5,89.0,0,5.6,MICROMOLAR,3.0,,2,5,441.479,3.83502,True
1931,ISTRADEFYLLINE,,0,ORAL,557.0,4.6,83,98.0,0,0,,4.0,SOLUBILITY 0.6 MICROGRAM PER MILLILITER IN WATER,0,8,384.436,2.1241,True
1933,LUMATEPERONE,,0,ORAL,266.5,27.9,18,97.4,4.4,0,,1.5,,0,4,393.506,3.9165,True
1936,OZANIMOD,,1937  1938  1939,ORAL,5590.0,192.0,21,98.2,0,0.6,NANOMOLAR,7.0,SOLUBILITY FREELY SOLUBLE IN WATER,2,7,404.47,3.63168,True
1942,PITOLISANT,,0,ORAL,700.0,43.9,20,93.5,90,247,NANOMOLAR,3.5,SOLUBILITY SOLUBLE IN WATER,0,2,295.854,4.1652,True
1943,LASMIDITAN,,0,ORAL,0.0,0.0,5.7,57.5,0,0,,1.8,SOLUBILITY SPARINGLY SOLUBLE IN WATER,1,4,377.366,3.2757,True
1945,BEMPEDOIC ACID,,0,ORAL,18.0,0.68,21,99.3,0,59.8,MICROMOLAR,3.5,SOLUBILITY INSOLUBLE IN WATER,1,5,342.476,1.8005,True
1947,UPADACITINIB,,0,ORAL,0.0,0.0,11,52.0,0,0,,3.0,SOLUBILITY 0.2 TO 38 MILLIGRAM / MILLILITER,2,4,380.374,2.9079,True
1948,TAZEMETOSTAT,,0,ORAL,1230.0,274.0,3.1,88.0,33,1.45,MICROMOLAR,1.5,SOLUBILITY SLIGHTLY SOLUBLE IN WATER,2,6,572.75,4.73466,False
1949,UBROGEPANT,,0,ORAL,350.0,87.0,6,87.0,0,0,,1.5,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER,2,5,549.553,3.5306,False
1950,TENAPANOR,,0,ORAL,0.0,0.0,0,99.0,0,0,,0.0,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER,6,12,1145.07,6.1566,False
1951,PEXIDARTINIB,,0,ORAL,187.0,5.1,26.6,99.0,0,20.6,MICROMOLAR,2.5,SOLUBILITY SLIGHTLY SOLUBLE IN WATER,2,4,417.822,5.228,False
1952,DIROXIMEL,,1624,ORAL,0.0,0.0,0,0.0,0,0,,0.0,SOLUBILITY SLIGHTLY SOLUBLE IN WATER,0,6,255.226,-0.5922,True
1953,LEMBOREXANT,,0,ORAL,1970.0,0.0,19,94.0,0,0,,2.0,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER,1,5,410.424,3.74204,True
1954,DAROLUTAMIDE,,1956,ORAL,119.0,6.96,20,92.0,30,12,MICROMOLAR,4.0,SOLUBILITY PRACTICALLY INSOLUBLE IN AQUEOUS MEDIUM,3,6,398.854,2.67008,True
1955,DAROLUTAMIDE,,1956,ORAL,119.0,6.96,20,92.0,30,12,MICROMOLAR,4.0,SOLUBILITY PRACTICALLY INSOLUBLE IN AQUEOUS MEDIUM,3,6,398.854,2.67008,True
1957,FENFLURAMINE,,1959  1960,ORAL,773.5,24.8,20,50.0,71,294.2,NANOMOLAR,4.5,,1,1,231.261,3.2459,True
1958,FENFLURAMINE,,1959  1960,ORAL,773.5,24.8,20,50.0,71,294.2,NANOMOLAR,4.5,,1,1,231.261,3.2459,True
1962,ELEXACAFTOR,,0,ORAL,53.7,1.18,29.8,99.0,80,14.6,MICROMOLAR,6.0,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER (<1 MG/ML),1,10,597.664,4.02002,False
1964,SELINEXOR,,0,ORAL,125.0,17.9,7,95.0,0,1.53,MICROMOLAR,4.0,,2,7,443.311,3.3867,True
1965,FEDRATINIB,,0,ORAL,1770.0,13.0,114,92.0,0,3.44,MICROMOLAR,3.0,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER,3,8,524.691,4.82362,False
1966,OPICAPONE,,0,ORAL,0.0,0.0,1.5,99.0,0,0,,2.0,SOLUBILITY LIMITED AQUEOUS SOLUBILITY,2,8,413.173,3.28004,True
1967,CEDAZURIDINE,,0,ORAL,296.0,30.3,6.7,64.0,20,1.39,MICROMOLAR,3.0,,4,5,268.216,-1.5665,True
1968,AVAPRITINIB,,0,ORAL,1200.0,19.5,44.5,98.8,0,1.63,MICROMOLAR,3.0,SOLUBILITY LOWER THAN 0.001 MILLIGRAM PER MILLILITER,1,10,498.57,2.6077,True
1969,ENTRECTINIB,,1970,ORAL,551.0,19.6,20,99.0,0,3.13,MICROMOLAR,5.0,,3,6,560.649,5.0269,False
1971,RIMEGEPANT,,0,ORAL,120.0,0.0,11,96.0,64,0,,1.5,SOLUBILITY SLIGHTLY SOLUBLE IN WATER,2,7,534.567,4.49,False
1972,OSILODROSTAT,,0,ORAL,100.0,0.0,4,36.4,0,0,,1.0,,0,3,227.242,2.42948,True
1974,CENOBAMATE,,0,ORAL,45.0,0.54,55,60.0,88,0,,2.5,SOLUBILITY VERY SOLUBLE IN AQUEOUS SOLUTIONS (1.7 MILLIGRAM PER MILLILITER),1,6,267.676,1.1631,True
1975,PRETOMANID,,0,ORAL,97.0,3.9,17.4,86.4,0,5.5,MICROMOLAR,5.0,,0,7,359.26,2.6677,True
1976,FOSTEMSAVIR,,1977,ORAL,0.0,0.0,0,0.0,0,0,,0.0,SOLUBILITY SOLUBLE IN WATER (> 250 MILLIGRAM PER MILLILITER),0,13,581.482,-0.09588,False
1979,VOXELOTOR,,0,ORAL,338.0,6.7,35.5,99.8,0,11.3,MILLIMOLAR,2.0,SOLUBILITY INSOLUBLE IN WATER (APPROXIMATELY 0.03 MILLIGRAM PER MILLILITER),1,6,337.379,3.6231,True
1980,ZANUBRUTINIB,,0,ORAL,881.0,182.0,3,94.0,0,1.15,MICROMOLAR,2.0,SOLUBILITY VERY SLIGHTLY SOLUBLE TO PRACTICALLY INSOLUBLE IN WATER,2,6,471.561,4.2226,True
1981,SELPERCATINIB,,0,ORAL,191.0,6.0,32,97.0,73,5.6,MICROMOLAR,2.0,SOLUBILITY SLIGHTLY SOLUBLE IN WATER,1,10,525.613,3.28438,False
1982,TUCATINIB,,0,ORAL,1670.0,148.0,8.5,97.1,0,0,,2.0,,2,10,480.532,5.09352,False
1983,CAPMATINIB,,0,ORAL,164.0,24.0,6.5,96.0,70,0,,1.5,SOLUBILITY LOW SOLUBILITY IN WATER,1,6,412.428,3.429,True
1984,TRIHEPTANOIN,,1985,ORAL,0.0,0.0,0,0.0,0,0,,0.0,,0,6,428.61,5.8958,False
1987,PEMIGATINIB,,0,ORAL,235.0,10.6,15.4,90.6,0,236,NANOMOLAR,1.13,,1,6,487.507,3.657,True
1988,SELUMETINIB,,1989,ORAL,171.0,8.8,6.2,98.4,62,1.74,MICROMOLAR,1.25,SOLUBILITY SLIGHTLY SOLUBLE AT PH > 3,3,6,457.687,3.5256,True
1990,RIPRETINIB,,1991,ORAL,307.0,15.3,14.8,99.8,0,1.49,MICROMOLAR,4.0,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER,3,5,510.367,5.6707,False
1995,VILOXAZINE,,0,ORAL,0.0,0.0,7.02,79.0,88,0,,5.0,SOLUBILITY SOLUBLE IN WATER,1,4,237.299,1.4525,True
1996,VILOXAZINE,,0,ORAL,0.0,0.0,7.02,79.0,88,0,,5.0,SOLUBILITY SOLUBLE IN WATER,1,4,237.299,1.4525,True
1998,TIVOZANIB,,0,ORAL,123.0,0.75,111,99.0,0,191,NANOMOLAR,10.0,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER (0.09 MILLIGRAM PER MILLILITER),2,7,454.87,5.63812,False
1999,SERDEXMETHYLPHENIDATE,,1427,ORAL,1904.5,234.0,5.7,56.0,3,0,,2.0,SOLUBILITY FREELY SOLUBLE IN WATER,2,8,499.52,-0.2799,True
2000,VIBEGRON,,0,ORAL,6304.0,0.0,30.8,50.0,0,0,,2.0,,3,6,444.535,2.766,True
2001,UMBRALISIB,,0,ORAL,312.0,15.5,91,99.7,0,12.8,MICROMOLAR,4.0,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER (PKA=2.71),1,8,571.559,6.6627,False
2003,SAMIDORPHAN,,0,ORAL,0.0,40.0,9,28.0,69,121.7,NANOMOLAR,1.5,,3,5,370.449,1.2534,True
2005,NIFURTIMOX,,0,ORAL,0.0,0.0,3,42.0,0,1.73,MICROMOLAR,4.0,,0,7,287.297,0.6406,True
2006,NIFURTIMOX,,0,ORAL,0.0,0.0,3,42.0,0,1.73,MICROMOLAR,4.0,,0,7,287.297,0.6406,True
2007,PONESIMOD,,0,ORAL,160.0,3.8,33,99.0,84,0,,3.0,SOLUBILITY PACTICALLY INSOLUBLE IN WATER,2,6,460.983,4.26732,True
2008,RISDIPLAM,,0,ORAL,409.5,2.1,50,11.0,0,0,,2.5,,1,8,401.474,1.96324,True
2009,VOCLOSPORIN,,0,ORAL,2154.0,63.6,30,97.0,0,0,,1.5,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER (LESS THAN 0.1 GRAM PER LITER),5,12,1214.646,3.4351,False
2010,PRALSETINIB,,0,ORAL,228.0,9.1,14.7,97.1,0,5.3,MICROMOLAR,3.0,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER (LESS THAN 0.001 MILLIGRAM PER MILLILITER),3,9,533.612,4.20014,False
2012,LONAFARNIB,,0,ORAL,97.4,0.0,5,99.0,0,2.8,MICROMOLAR,2.0,,1,3,638.832,5.9099,False
2014,BEROTRALSTAT,,0,ORAL,0.0,0.0,93,99.0,0,280.8,NANOMOLAR,5.0,SOLUBILITY SOLUBLE IN WATER IF PH LESS THAN 4.5,3,6,562.571,5.70188,False
2015,TEPOTINIB,,0,ORAL,1038.0,23.8,32,98.0,71.6,2.62,MICROMOLAR,8.0,,0,8,492.583,4.00788,True
2016,ESTETROL,,0,ORAL,0.0,0.0,27,48.0,0,58.8,NANOMOLAR,0.5,SOLUBILITY POORLY SOLUBLE IN WATER,4,4,304.386,1.5508,True
2018,VERICIGUAT,,0,ORAL,44.0,1.6,30,98.0,93,820.2,NANOMOLAR,1.0,,3,9,426.387,2.5575,True
2020,BRINCIDOFOVIR,,771,ORAL,1230.0,44.1,19.3,99.9,16.8,854.5,NANOMOLAR,3.0,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER,2,10,560.693,4.6185,False
2021,RELUGOLIX,,0,ORAL,0.0,29.4,60.8,69.5,12,344.7,NANOMOLAR,2.25,SOLUBILITY 0.04 MILLIGRAM PER MILLILITER IN WATER,2,11,623.642,3.7505,False
2022,INFIGRATINIB,,0,ORAL,1600.0,33.1,33.5,96.8,0,504,NANOMOLAR,6.0,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER AT PH 6.8,2,8,560.486,5.3544,False
2023,SOTORASIB,,0,ORAL,211.0,26.2,5,89.0,0,0,,1.0,SOLUBILITY 0.03 MILLIGRAM PER MILLILITER,1,8,560.605,4.48142,False
2026,IBREXAFUNGERP,,0,ORAL,600.0,0.0,20,99.0,0,861,NANOMOLAR,5.0,,1,9,729.043,7.2837,False
2029,PACRITINIB,,0,ORAL,229.0,2.09,27.7,98.8,0,17.7,MICROMOLAR,4.5,,1,7,472.589,4.4668,True
2030,ABROCITINIB,,2031  2032,ORAL,100.0,0.0,4,64.0,60,0,,1.0,SOLUBILITY 0.04 MILLIGRAM / MILLILITER,2,5,323.422,1.2545,True
2033,LEVOKETOCONAZOLE,,0,ORAL,36.0,0.0,3.75,99.3,0,0,,1.75,SOLUBILITY VERY SLIGHTLY SOLUBLE IN WATER AT PH 2,0,7,531.44,4.2058,False
2034,FEXINIDAZOLE,,2035  2036,ORAL,3222.0,161.0,15,98.0,0,2.9,MICROMOLAR,4.0,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER,0,6,279.321,2.6292,True
2037,AVACOPAN,,0,ORAL,345.0,16.3,97.6,99.9,0,600,NANOMOLAR,2.0,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER,2,3,581.654,8.04804,False
2038,MARALIXIBAT,,0,ORAL,0.0,0.0,1.6,91.0,0,2.4,NANOMOLAR,0.75,,1,6,674.972,6.6245,False
2039,BELUMOSUDIL,,0,ORAL,184.0,9.83,19,99.9,64,5.2,MICROMOLAR,1.9,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER,3,6,452.518,4.8201,True
2041,DARIDOREXANT,,0,ORAL,31.0,0.0,8,99.7,62,0,,1.5,SOLUBILITY VERY SLIGHTLY SOLUBLE IN WATER,1,6,450.93,4.26542,True
2042,MAVACAMTEN,,0,ORAL,0.0,0.0,180,98.0,85,0,,1.0,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER AT PH 2-10,2,4,273.336,2.2906,True
2043,VONOPRAZAN,,0,ORAL,1001.0,97.3,7.1,86.5,0,73,NANOMOLAR,2.5,SOLUBILITY SLIGHTLY SOLUBLE IN WATER,1,5,345.399,2.6456,True
2044,ATOGEPANT,,0,ORAL,292.0,19.0,11,95.3,0,0,,1.5,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER,2,5,603.523,3.9479,False
2046,MOBOCERTINIB,,2047  2048,ORAL,3509.0,138.0,18,99.3,37,0,,4.0,SOLUBILITY 17 MILLIGRAM PER MILLILITER AT PH 6.8,2,10,585.709,5.075,False
2049,FINERENONE,,0,ORAL,52.6,25.0,2.5,92.0,44,422.8,NANOMOLAR,0.8,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER,2,6,378.432,2.9857,True
2050,ASCIMINIB,,0,ORAL,151.0,4.1,9,97.0,0,12.5,MICROMOLAR,2.5,,3,6,449.845,3.4629,True
2051,BELZUTIFAN,,0,ORAL,130.0,7.3,14,45.0,0,3.4,MICROMOLAR,1.5,SOLUBILITY INSOLUBLE IN WATER,1,5,383.347,3.28888,True
2052,ODEVIXIBAT,,0,ORAL,0.0,0.0,2.3,99.0,0,0.9,NANOMOLAR,3.0,SOLUBILITY INCREASES IN WATER WITH PH,4,10,739.937,4.5443,False
2053,MARIBAVIR,,0,ORAL,27.3,2.8,4.3,98.0,0,45.7,MICROMOLAR,2.0,,4,7,376.24,1.7749,True
2054,OTESECONAZOLE,,0,ORAL,423.0,0.0,3312,99.5,0,5.3,MICROMOLAR,7.5,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER,1,7,527.4,4.6342,False
2055,GANAXOLONE,,0,ORAL,0.0,0.0,34,99.0,0,0,,2.5,SOLUBILITY LOW AQUEOUS SOLUBILITY,1,2,332.528,4.9853,True
2056,MITAPIVAT,,0,ORAL,42.5,14.4,4,97.7,73,2.1,MICROMOLAR,0.75,SOLUBILITY SLIGHTLY SOLUBLE IN WATER,1,5,450.564,3.2034,True
2058,BEXAGLIFLOZIN,,0,ORAL,262.0,19.1,12,93.0,0,288,NANOMOLAR,3.0,SOLUBILITY SLIGHTLY SOLUBLE IN WATER,4,7,464.942,2.0035,True
2059,FUTIBATINIB,,0,ORAL,66.0,20.0,2.9,95.0,0,344,NANOMOLAR,2.0,SOLUBILITY INSOLUBLE IN WATER,1,8,418.457,1.7849,True
2060,DEUCRAVACITINIB,,2061,ORAL,140.0,2.4,10,86.0,99,105.7,NANOMOLAR,2.5,SOLUBILITY PH DEPENDENT DECREASES WITH INCREASING PH,3,9,425.4673053,1.7324,True
2064,OLUTASIDENIB,,0,ORAL,319.0,4.0,67,93.0,0,10.1,MICROMOLAR,4.0,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER,2,5,354.797,2.92498,True
2065,RITLECITINIB,,0,ORAL,0.0,0.0,1.8,14.0,64,0,,1.0,SOLUBILITY FREELY SOLUBLE IN WATER,2,4,285.351,1.9353,True
2068,PIRTOBRUTINIB,,0,ORAL,32.8,2.02,19,96.0,85.5,13.5,MICROMOLAR,2.0,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER,3,6,479.434,3.4322,True
2069,SOTAGLIFLOZIN,,0,ORAL,9000.0,315.0,28,93.0,25,0,,2.1,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER,3,6,424.946,3.1726,True
2070,ADAGRASIB,,0,ORAL,942.0,37.0,23,98.0,0,0,,6.0,SOLUBILITY LESS THAN 0.010 MILLIGRAM PER MILLITER AT PH 7.4,0,8,604.13,4.73298,False
2072,SPARSENTAN,,0,ORAL,61.4,3.88,9.6,99.0,0,11.7,MICROMOLAR,3.0,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER,1,7,592.762,6.53944,False
2073,FEZOLINETANT,,0,ORAL,189.0,10.8,9.6,51.0,0,0,,1.5,SOLUBILITY VERY SLIGHTLY SOLUBLE IN WATER (0.29 MILLIGRAM PER MILLILITER),0,7,358.402,2.46112,True
2074,TAURURSODIOL,,0,ORAL,0.0,0.0,0,98.0,0,0,,4.5,SOLUBILITY SPARINGLY SOLUBLE IN WATER,4,5,499.714,3.3973,True
2075,OMAVELOXOLONE,,0,ORAL,7361.0,109.0,57,97.0,0,0,,10.5,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER,1,4,554.722,6.72978,False
2076,DAPRODUSTAT,,0,ORAL,14.3,15.0,2.5,99.0,65,0,,2.5,SOLUBILITY POORLY SOLUBLE IN WATER,1,6,392.432,-0.0751,True
2078,TROFINETIDE,,0,ORAL,80.0,0.0,1.5,6.0,0,0,,2.5,SOLUBILITY FREELY SOLUBLE IN WATER,2,7,313.31,-3.909,True
2079,NIRMATRELVIR,,0,ORAL,104.7,8.99,6.05,69.0,0,6.8,MICROMOLAR,3.0,,3,5,499.534,1.09718,True
2081,ELACESTRANT,,0,ORAL,5800.0,186.0,40,99.0,10,259.5,NANOMOLAR,2.5,SOLUBILITY FREELY SOLUBLE IN 0.01N HCL,2,4,458.646,5.8518,False
2082,LENIOLISIB,,0,ORAL,28.5,0.0,10,94.5,0,0,,1.0,SOLUBILITY DECREASING SOLUBILITY OBSERVED WITH INCREASING PH,1,7,450.465,2.8845,True
