ID,Name,Is_a_Metabolite,Has_a_Metabolite,Route,vd,Cl(liter/hour),t1/2(hour),PPB(percentage),F(percentage),Cmax,Cmax_unit,Tmax(hour),Solubility,Molecular_Weight,LogP,MolMR,HeavyAtomCount,HeavyAtomMolWt,NHOHCount,NOCount,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumValenceElectrons,TPSA,FractionCSP3,LabuteASA,NumAmideBonds
1147,MOLINDONE,,0,ORAL,0,0,2,0,0,0,NaN,1.5,SOLUBILITY FREELY SOLUBLE IN WATER,276.38,1.96282,78.3082,20,252.188,1,4,3,1,4,3,110,45.33,0.6875,120.0431076,0
1148,MAZINDOL,,0,ORAL,0,0,0,0,0,0,NaN,0,NaN,284.746,2.6092,79.0028,20,271.642,1,3,3,1,4,1,100,35.83,0.1875,121.6892596,0
1149,METOLAZONE,,0,ORAL,104,5.4,14,95,0,0,NaN,0,SOLUBILITY SPARINGLY SOLUBLE IN WATER,365.842,2.71412,93.8984,24,349.714,3,6,4,3,8,2,126,92.5,0.1875,144.8175854,1
1150,DISOPYRAMIDE,,0,ORAL,33.8,3.5,6.7,65,0,14.1,MICROMOLAR,2,SOLUBILITY FREELY SOLUBLE IN WATER,339.483,3.3619,102.2484,25,310.251,2,4,3,2,4,8,134,59.22,0.428571429,150.6188129,1
1151,MICONAZOLE,,0,VAGINAL TOPICAL INJECTION BUCCAL,0,0,24,88,0,36,MICROMOLAR,0,NaN,416.135,6.4548,102.681,25,402.023,0,3,3,0,7,6,130,27.05,0.166666667,165.6058079,0
1152,IBUPROFEN,,0,ORAL INTRAVENOUS,7.8,2.9,2,99,0,92,MICROMOLAR,0,SOLUBILITY VERY SLIGHTLY SOLUBLE IN WATER,205.277,1.7385,58.406,15,188.141,0,2,2,0,2,4,82,40.13,0.461538462,90.94175377,0
1153,LUMEFANTRINE,,0,ORAL,0,0,101,99.7,0,14,MICROMOLAR,0,SOLUBILITY INSOLUBLE IN WATER,528.951,9.1517,151.5388,35,496.695,1,2,2,1,5,10,184,23.47,0.333333333,223.6933288,0
1154,LORAZEPAM,,0,ORAL INJECTION,84.5,4.3,14,91,90,62,NANOMOLAR,0,SOLUBILITY ALMOST INSOLUBLE IN WATER,321.163,3.1013,83.1795,21,311.083,2,4,3,2,6,1,106,61.69,0.066666667,130.5849655,1
1155,DOBUTAMINE,,0,INJECTION,13,249,0.033,0,0,332,NANOMOLAR,0,NaN,301.386,2.9568,87.3681,22,278.202,4,4,4,4,4,7,118,72.72,0.333333333,130.6107135,0
1156,BACLOFEN,,0,ORAL INTRATHECAL,59,10,5,30,0,0,NaN,0,SOLUBILITY SLIGHTLY SOLUBLE IN WATER,212.656,0.5223,52.8714,14,201.568,2,3,3,2,4,4,76,66.15,0.3,87.49008435,0
1157,TEMAZEPAM,324,0,ORAL,0,0,8.8,96,92,2.7,MICROMOLAR,1.5,SOLUBILITY VERY SLIGHTLY SOLUBLE IN WATER,300.745,2.4722,82.9498,21,287.641,1,4,3,1,5,1,106,52.9,0.125,126.8566129,1
1158,OXPRENOLOL,,0,ORAL,180,120,1.5,0,46.5,0.22,MICROMOLAR,1.5,NaN,265.353,1.9891,76.7745,19,242.169,2,4,4,2,4,9,106,50.72,0.466666667,114.5974655,0
1159,AMINOGLUTETHIMIDE,,0,ORAL,0,0,12.5,0,100,25.4,MICROMOLAR,1.5,SOLUBILITY VERY SLIGHTLY SOLUBLE IN WATER,232.283,1.3532,65.2071,17,216.155,3,4,3,3,4,2,90,72.19,0.384615385,100.1929638,2
1160,DIPIVEFRIN,,64,OPHTHALMIC,0,0,0,0,0,0,NaN,0,SOLUBILITY FREELY SOLUBLE IN WATER,351.443,2.8424,95.5085,25,322.211,2,6,6,2,6,5,140,84.86,0.578947368,149.0698812,0
1161,ATENOLOL,,0,ORAL INJECTION,61,9.75,6.5,11,50,0,NaN,3,SOLUBILITY 26.5 MILLIGRAM / MILLILITER,266.341,0.4521,73.9809,19,244.165,4,5,4,4,5,8,106,84.58,0.5,113.309994,1
1162,TOCAINIDE,,0,ORAL,117,8.5,15,10,100,31.5,MICROMOLAR,1.25,SOLUBILITY FREELY SOLUBLE IN WATER,192.262,1.58914,58.1951,14,176.134,3,3,2,3,3,2,76,55.12,0.363636364,84.30738867,1
1163,PINDOLOL,,0,ORAL,130,30,3.5,40,95,427,NANOMOLAR,1,SOLUBILITY SOLUBLE IN AQUAEOUS ACIDS,248.326,1.9056,72.9392,18,228.166,3,4,3,3,4,6,98,57.28,0.428571429,106.9695219,0
1164,CARPROFEN,,0,ORAL,0,0,0,0,0,0,NaN,0,NaN,272.711,2.8279,74.2367,19,261.623,1,3,2,1,4,2,96,55.92,0.133333333,114.357741,0
1165,SULCONAZOLE,,0,TOPICAL,0,0,0,0,0,0,NaN,0,SOLUBILITY VERY SLIGHTLY SOLUBLE IN WATER,397.758,6.518,104.177,24,382.638,0,2,3,0,6,6,124,17.82,0.166666667,160.3121065,0
1166,ECONAZOLE,,0,TOPICAL,0,0,0,0,0,1,NANOMOLAR,6.8,NaN,381.69,5.8014,97.671,24,366.57,0,3,3,0,6,6,124,27.05,0.166666667,155.3025417,0
1167,KETOPROFEN,,0,ORAL,6.5,6.9,3.5,99,90,12.2,MICROMOLAR,1.25,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER,253.277,1.771,69.7385,19,240.173,0,3,3,0,3,4,96,57.2,0.125,111.0655437,0
1168,FLURBIPROFEN,,0,ORAL OPHTHALMIC,7.8,1.08,5,99,96,57,MICROMOLAR,2,SOLUBILITY SLIGHTLY SOLUBLE IN WATER,243.257,2.3461,65.258,18,231.161,0,2,2,0,3,3,92,40.13,0.133333333,104.7046149,0
1169,FLECAINIDE,,0,ORAL,366,17.6,12,48,0,0,NaN,0,SOLUBILITY 48.4 MILLIGRAM / MILLILITER,414.346,3.4407,87.5169,28,394.186,2,5,4,2,11,7,158,59.59,0.588235294,156.9214846,1
1170,NIMODIPINE,,0,ORAL,66,54,1.5,95,13,0,NaN,1,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER,418.446,2.9708,108.4361,30,392.238,1,9,8,1,9,8,162,117,0.428571429,174.3870154,0
1171,MEXILETINE,,0,ORAL,360,30,11,55,90,0,NaN,0,SOLUBILITY FREELY SOLUBLE IN WATER,179.263,2.02944,55.0604,13,162.127,2,2,2,2,2,3,72,35.25,0.454545455,79.70954962,0
1172,ACEBUTOLOL,,1611  1612,ORAL,102,36,3.5,26,40,0,NaN,2.5,SOLUBILITY FREELY SOLUBLE IN WATER,336.432,2.3655,94.6247,24,308.208,3,6,5,3,6,10,134,87.66,0.555555556,143.141256,1
1173,ETODOLAC,,0,ORAL,23,3,6.4,99,100,128,MICROMOLAR,1.3,SOLUBILITY INSOLUBLE IN WATER,286.351,2.0483,78.9257,21,266.191,1,4,3,1,4,4,112,65.15,0.470588235,123.670177,0
1174,FLUOXETINE,,1609  1610,ORAL,1950,0,120,94.5,0,178,NANOMOLAR,7,SOLUBILITY 14 MILLIGRAM / MILLILITER,309.331,4.435,79.7987,22,291.187,1,2,2,1,5,6,118,21.26,0.294117647,127.4732215,0
1175,BEPRIDIL,,0,ORAL,0,0,42,99,0,6.8,MICROMOLAR,0,SOLUBILITY SLIGHTLY SOLUBLE IN WATER,366.549,4.8302,114.186,27,332.277,0,3,3,0,3,10,146,15.71,0.5,164.4951841,0
1176,TERAZOSIN,,0,ORAL,58,4,12,99,0,0,NaN,1,SOLUBILITY FREELY SOLUBLE IN WATER,387.44,1.0568,104.8214,28,362.24,2,9,8,2,9,4,150,103.04,0.526315789,162.9167804,1
1177,IPRATROPIUM,,0,INHALATION NASAL,0.43,0.15,2,9,3,NOT,DETECTABLE,0,SOLUBILITY FREELY SOLUBLE IN WATER,332.464,2.8541,93.5132,24,302.224,1,4,3,1,4,5,132,46.53,0.65,144.5680367,0
1178,PROPAFENONE,,0,ORAL,252,57,21,95,12,0,NaN,3.5,SOLUBILITY SLIGHTLY SOLUBLE IN WATER,341.451,3.2414,100.198,25,314.235,2,4,4,2,4,11,134,58.56,0.380952381,149.3921396,0
1179,METHACHOLINE,,0,INHALATION,0,0,0,0,0,0,NaN,0,SOLUBILITY SOLUBLE IN WATER,160.237,0.6442,44.1274,11,142.093,0,3,2,0,3,3,66,26.3,0.875,68.53871831,0
1180,CARTEOLOL,,0,ORAL OPHTHALMIC,0,0,0,0,0,0,NaN,0,SOLUBILITY SOLUBLE IN WATER,292.379,1.6991,82.6502,21,268.187,3,5,4,3,5,5,116,70.59,0.5625,125.2440186,1
1181,BETAXOLOL,,0,OPHTHALMIC ORAL,312,13.26,18,50,89,70.3,NANOMOLAR,3,SOLUBILITY SOLUBLE IN WATER,307.434,2.3934,88.3295,22,278.202,2,4,4,2,4,11,124,50.72,0.666666667,133.3760637,0
1182,ESMOLOL,,0,INJECTION INTRAVENOUS,78,1300,0.15,55,0,0,NaN,0,SOLUBILITY SOLUBLE IN WATER,295.379,1.5299,81.4195,21,270.179,2,5,5,2,5,9,118,67.79,0.5625,125.8135328,0
1183,SUPROFEN,,0,OPHTHALMIC,2.6,2.96,2.1,99,0,0,NaN,0,NaN,259.306,1.8325,67.6155,18,248.218,0,3,4,0,4,4,92,57.2,0.142857143,108.705907,0
1184,RIMANTADINE,,0,ORAL,219,3.9,39,40,0,510,NANOMOLAR,0,SOLUBILITY SOLUBLE IN WATER (50 MILLIGRAM / MILLILITER),179.307,2.55,54.2544,13,158.139,2,1,1,2,1,1,74,26.02,1,81.07601152,0
1185,EVEROLIMUS,,0,ORAL,358,8.2,30,74,0,0,NaN,0,SOLUBILITY POORLY SOLUBLE IN WATER,958.24,6.1972,255.9564,68,874.576,3,15,14,3,15,9,384,204.66,0.754716981,404.565921,1
1186,AMLODIPINE,,0,ORAL,1365,27.3,40,93,77,0,NaN,8,SOLUBILITY SLIGHTLY SOLUBLE IN WATER,408.882,2.2663,105.5771,28,383.682,3,7,7,3,8,8,152,99.88,0.4,169.0122545,0
1187,MIDODRINE,,176  360,ORAL,0,0,0.4,0,100,0,NaN,0.5,SOLUBILITY SOLUBLE IN WATER,254.286,-0.1879,66.5699,18,236.142,4,6,5,4,6,6,100,93.81,0.416666667,105.693655,1
1188,FELODIPINE,,0,ORAL,650,48,14,99,20,2,NANOMOLAR,4.5,SOLUBILITY INSOLUBLE IN WATER,384.259,3.9643,96.3877,25,365.107,1,5,5,1,7,4,134,64.63,0.333333333,156.1322006,0
1189,LEVOCETIRIZINE,,0,ORAL OPHTHALMIC INTRAVENOUS,26,2.4,8,91,0,0.79,MICROMOLAR,2.2,SOLUBILITY VERY SOLUBLE IN WATER,387.887,1.8135,103.576,27,363.695,0,5,5,0,6,8,144,55.84,0.380952381,164.6593799,0
1190,METIPRANOLOL,,0,OPHTHALMIC,0,0,0,0,0,0,NaN,0,NaN,309.406,2.27486,86.6025,22,282.19,2,5,5,2,5,7,124,67.79,0.588235294,132.1784749,0
1191,BISOPROLOL,,0,ORAL,156,14.4,10,30,80,0.21,MICROMOLAR,3,SOLUBILITY SOLUBLE IN WATER,325.449,2.3659,91.8265,23,294.201,2,5,5,2,5,12,132,59.95,0.666666667,139.4954401,0
1192,ONDANSETRON,,0,INJECTION ORAL,107,24.7,3.5,73,0,0.34,MICROMOLAR,0,SOLUBILITY SOLUBLE IN WATER,293.37,3.12852,86.0245,22,274.218,0,4,4,0,4,2,112,39.82,0.333333333,128.9383594,0
1193,LOMEFLOXACIN,,0,ORAL,97.3,8.7,7.75,10,97,9.1,MICROMOLAR,0,SOLUBILITY SLIGHTLY SOLUBLE IN WATER,350.345,0.4612,87.8062,25,332.201,1,6,6,1,8,3,134,77.4,0.411764706,142.2144375,0
1194,DESFLURANE,,0,INHALATION,0,0,0,0,0,0,NaN,0,NaN,168.036,2.0835,18.04,10,166.02,0,1,1,0,7,2,62,9.23,1,51.5758929,0
1195,HALOFANTRINE,,0,ORAL,0,0,192,0,0,9.8,MICROMOLAR,0,SOLUBILITY PRATICALLY INSOLUBLE IN WATER,500.432,8.6443,132.3088,33,470.192,1,2,2,1,7,10,180,23.47,0.461538462,202.8312436,0
1196,CARVEDILOL,,0,ORAL,115,36,8.5,98,30,0,NaN,0,SOLUBILITY PRATICALLY INSOLUBLE IN WATER,406.482,3.738,118.6652,30,380.274,3,6,5,3,6,10,156,75.74,0.25,174.9353711,0
1197,BICALUTAMIDE,,0,ORAL,64,0.32,139,96,0,1.78,MICROMOLAR,0,SOLUBILITY PRATICALLY INSOLUBLE IN WATER AT 37 DEGREE CELCIUS 5 MICROGRAM / MILLILITER,430.379,2.87958,93.8653,29,416.267,2,6,5,2,11,5,154,107.26,0.222222222,162.8638877,1
1198,DONEPEZIL,,0,ORAL TRANSDERMAL,910,8.4,70,96,0,160,NANOMOLAR,3,SOLUBILITY SOLUBLE IN WATER,379.5,4.3611,110.1305,28,350.268,0,4,4,0,4,6,148,38.77,0.458333333,167.0045866,0
1199,GREPAFLOXACIN,,0,ORAL,325,15,15,50,70,4.95,MICROMOLAR,0,SOLUBILITY SOLUBLE IN WATER,358.393,0.94552,95.1822,26,337.225,1,6,6,1,7,3,138,77.4,0.473684211,149.7729552,0
1200,THALIDOMIDE,,0,ORAL,61.7,8,7.29,55,0,10.9,MICROMOLAR,4.3,SOLUBILITY SPARINGLY SOLUBLE IN WATER,258.233,0.0878,63.1137,19,248.153,1,6,4,1,6,1,96,83.55,0.230769231,107.9301199,4
1201,EPINASTINE,,0,OPHTHALMIC,969,56,12,64,0,0.16,NANOMOLAR,0,NaN,249.317,2.4668,77.3994,19,234.197,2,3,3,2,3,0,94,41.62,0.1875,111.9316503,0
1202,LACTIC ACID,,0,INJECTION VAGINAL,0,0,0,0,0,0,NaN,0,NaN,89.07,-1.8829,16.6878,6,84.03,1,3,3,1,3,1,36,60.36,0.666666667,35.21912486,0
1203,ILOPROST,,0,INHALATION,24,62,0.57,60,0,NOT,DETECTABLE,0,SOLUBILITY VERY SLIGHTLY SOLUBLE IN DISTILLED WATER BUFFER PH 5,359.486,2.2066,99.6466,26,328.238,2,4,4,2,4,8,144,80.59,0.681818182,156.5556158,0
1204,LENALIDOMIDE,,0,ORAL,0,0,3,30,0,0,NaN,3.25,SOLUBILITY SOLUBLE IN ORGANIC SOLVENT/WATER MIXTURES,259.265,0.0298,66.8996,19,246.161,3,6,4,3,6,1,98,92.5,0.307692308,109.1084885,3
1205,PALIPERIDONE,713  1487  1488,0,ORAL,391,10.8,25,74,0,0,NaN,3,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER,426.492,3.08132,113.5138,31,399.276,1,7,7,1,8,4,164,84.39,0.52173913,179.0335308,0
1206,METHANTHELINE,,0,ORAL,0,0,2,0,0,73.5,NANOMOLAR,0,NaN,340.443,3.9538,97.8934,25,314.235,0,4,3,0,4,6,132,35.53,0.380952381,149.1255629,0
1207,NOREPINEPHRINE,1722  1817,0,INJECTION INTRAVENOUS,0,0,0,0,0,0,NaN,0,SOLUBILITY SPARINGLY SOLUBLE IN WATER,169.18,0.0899,43.7858,12,158.092,5,4,4,5,4,2,66,86.71,0.25,69.8838793,0
1208,PHENTOLAMINE,,0,INJECTION,0,0,2.5,0,100,0,NaN,0.25,SOLUBILITY SPARINGLY SOLUBLE IN WATER,281.359,2.84042,86.5965,21,262.207,2,4,4,2,4,4,108,47.86,0.235294118,124.3066288,0
1209,PRIMAQUINE,,0,ORAL,292,37.6,5.6,0,0,16,NANOMOLAR,0,NaN,259.353,2.7827,79.6681,19,238.185,3,4,4,3,4,6,102,60.17,0.4,113.5256664,0
1210,PRIMAQUINE,,0,ORAL,292,37.6,5.6,0,0,16,NANOMOLAR,0,NaN,259.353,2.7827,79.6681,19,238.185,3,4,4,3,4,6,102,60.17,0.4,113.5256664,0
1211,OXYPHENONIUM,,0,ORAL,0,0,0,0,0,0,NaN,0,NaN,348.507,3.4841,100.0062,25,314.235,1,4,3,1,4,8,140,46.53,0.666666667,151.9388099,0
1212,OXYPHENONIUM,,0,ORAL,0,0,0,0,0,0,NaN,0,NaN,348.507,3.4841,100.0062,25,314.235,1,4,3,1,4,8,140,46.53,0.666666667,151.9388099,0
1213,ERGOLOID,,0,SUBLINGUAL ORAL,0,0,3.85,0,50,0,NaN,2.25,NaN,591.753,2.9107,160.4562,43,546.393,3,10,6,3,10,5,232,118.21,0.666666667,252.6383336,3
1214,BENZTROPINE,,0,ORAL INJECTION,0,0,0,0,0,0,NaN,0,SOLUBILITY SOLUBLE IN WATER,307.437,4.4178,93.407,23,282.237,0,2,2,0,2,4,120,12.47,0.428571429,138.6346929,0
1215,CYCLIZINE,,0,INJECTION,0,0,0,0,0,0,NaN,0,NaN,266.388,3.0234,83.797,20,244.212,0,2,2,0,2,3,104,6.48,0.333333333,121.1919862,0
1216,DIHYDROCODEINE,,0,ORAL,0,0,0,0,0,0,NaN,0,NaN,301.386,1.7251,82.5578,22,278.202,1,4,4,1,4,1,118,41.93,0.666666667,130.5685418,0
1217,ACETOPHENAZINE,,0,ORAL,0,0,0,0,0,0,NaN,0,NaN,411.571,3.4919,118.6003,29,382.339,1,5,6,1,6,7,154,47.02,0.434782609,176.8495652,0
1218,GUANETHIDINE,,0,ORAL,0,0,SEVERAL,0,0,40,NANOMOLAR,0,NaN,198.314,0.5259,60.2018,14,176.138,4,4,2,4,4,3,82,67.64,0.9,86.35283645,0
1219,METHYSERGIDE,,0,ORAL,0,0,0,0,0,0,NaN,0,NaN,353.466,1.9351,103.8155,26,326.25,2,5,4,2,5,4,138,57.5,0.476190476,153.8406334,1
1220,CARPHENAZINE,,0,ORAL,0,0,0,0,0,0,NaN,0,NaN,425.598,3.882,123.2173,30,394.35,1,5,6,1,6,8,160,47.02,0.458333333,183.2145073,0
1221,METAPROTERENOL,,0,ORAL INHALATION,0,0,0,0,40,0,NaN,0,NaN,211.261,1.1292,57.8701,15,194.125,4,4,4,4,4,4,84,72.72,0.454545455,89.18867713,0
1222,METAPROTERENOL,,0,ORAL INHALATION,0,0,0,0,40,0,NaN,0,NaN,211.261,1.1292,57.8701,15,194.125,4,4,4,4,4,4,84,72.72,0.454545455,89.18867713,0
1223,MAFENIDE,,0,TOPICAL,0,0,0,0,0,1.06,MILLIMOLAR,2,SOLUBILITY SOLUBLE IN WATER,186.236,-0.2073,45.7066,12,176.156,4,4,3,4,5,2,66,86.18,0.142857143,71.23690252,0
1224,MESORIDAZINE,,0,ORAL INJECTION,0,0,0,0,0,0,NaN,0,NaN,386.586,4.9011,111.2314,26,360.378,0,3,4,0,5,4,138,23.55,0.428571429,162.7783456,0
1225,MESORIDAZINE,,0,ORAL INJECTION,0,0,0,0,0,0,NaN,0,NaN,386.586,4.9011,111.2314,26,360.378,0,3,4,0,5,4,138,23.55,0.428571429,162.7783456,0
1226,CLORAZEPATE,,1709,ORAL,13,4.29,2.4,0,0,0,NaN,0,SOLUBILITY SOLUBLE IN WATER,313.72,1.248,80.9577,22,303.64,1,5,4,1,6,2,110,81.59,0.0625,130.8081635,1
1227,TERBUTALINE,,0,INJECTION ORAL INHALATION,148,18,5.7,25,0,38.2,NANOMOLAR,0,SOLUBILITY SOLUBLE IN WATER,225.288,1.5193,62.4871,16,206.136,4,4,4,4,4,3,90,72.72,0.5,95.55361925,0
1228,CLORAZEPATE,,1709,ORAL,13,4.29,2.4,0,0,0,NaN,0,SOLUBILITY SOLUBLE IN WATER,313.72,1.248,80.9577,22,303.64,1,5,4,1,6,2,110,81.59,0.0625,130.8081635,1
1229,TERBUTALINE,,0,INJECTION ORAL INHALATION,148,18,5.7,25,0,38.2,NANOMOLAR,0,SOLUBILITY SOLUBLE IN WATER,225.288,1.5193,62.4871,16,206.136,4,4,4,4,4,3,90,72.72,0.5,95.55361925,0
1230,AZATADINE,,0,ORAL,0,0,0,0,0,0,NaN,0,NaN,290.41,3.7077,90.84,22,268.234,0,2,2,0,2,0,112,16.13,0.35,132.0511927,0
1231,CLEMASTINE,,0,ORAL,0,0,0,0,0,1.7,NANOMOLAR,3.5,NaN,343.898,5.1044,100.569,24,317.69,0,2,2,0,3,6,128,12.47,0.428571429,149.9437903,0
1232,BETHANIDINE,,0,ORAL,0,0,39,0,0,0,NaN,0,NaN,177.251,0.9814,55.7004,13,162.131,2,3,1,2,3,2,70,36.42,0.3,78.88621843,0
1233,CHLORHEXIDINE,,0,TOPICAL DENTAL,0,0,0,0,0,NOT,DETECTABLE,0,NaN,505.458,3.3366,144.841,34,475.218,10,10,2,10,12,9,182,177.58,0.272727273,208.785028,0
1234,DESMOPRESSIN,,0,NASAL INJECTION ORAL SUBLINGUAL,19.5,5.46,3,0,3.7,0,NaN,0,NaN,1069.238,-4.3417,272.1637,74,1004.726,18,26,15,18,28,19,402,437.91,0.47826087,433.3056708,11
1235,CERULETIDE,,0,INJECTION,0,0,0,0,0,0,NaN,0,NaN,1350.41,-7.1847,325.6419,94,1278.842,17,34,21,17,36,38,508,557.06,0.413793103,540.1950947,12
1236,MORPHINE,,0,INJECTION ORAL INTRAMUSCULAR EPIDURAL INTRAVENOUS,227,97.5,2,27,40,273,NANOMOLAR,0,SOLUBILITY SOLUBLE IN WATER,285.343,1.1981,77.5766,21,266.191,2,4,4,2,4,0,110,52.93,0.529411765,123.1946851,0
1237,NICOTINE,,0,BUCCAL TRANSDERMAL NASAL ORAL,162,72,1.5,5,53,55,NANOMOLAR,0,SOLUBILITY SOLUBLE,162.236,1.8483,48.842,12,148.124,0,2,2,0,2,1,64,16.13,0.5,73.22976419,0
1238,BITOLTEROL,,0,INHALATION,0,0,0,0,0,0,NaN,0,NaN,461.558,5.16334,131.4325,34,430.31,2,6,6,2,6,7,178,84.86,0.285714286,200.0892433,0
1239,BITOLTEROL,,0,INHALATION,0,0,0,0,0,0,NaN,0,NaN,461.558,5.16334,131.4325,34,430.31,2,6,6,2,6,7,178,84.86,0.285714286,200.0892433,0
1240,PENBUTOLOL,,0,ORAL,0,0,5,89,0,0,NaN,0,NaN,291.435,3.472,86.9085,21,262.203,2,3,3,2,3,6,118,41.49,0.666666667,128.2625185,0
1241,PIRBUTEROL,,0,INHALATION,0,0,0,0,0,BELOW,THE,0,SOLUBILITY FREELY SOLUBLE IN WATER,240.303,0.701,64.5401,17,220.143,4,5,5,4,5,4,96,85.61,0.583333333,101.1382093,0
1242,PIRBUTEROL,,0,INHALATION,0,0,0,0,0,BELOW,THE,0,SOLUBILITY FREELY SOLUBLE IN WATER,240.303,0.701,64.5401,17,220.143,4,5,5,4,5,4,96,85.61,0.583333333,101.1382093,0
1243,SUFENTANIL,,0,INJECTION SUBLINGUAL,611,58.5,2.7,93,0,0.26,NANOMOLAR,0,NaN,386.561,4.2148,112.523,27,356.321,0,4,4,0,5,8,146,32.78,0.5,166.2970695,1
1244,BUTOCONAZOLE,,0,VAGINAL,0,0,0,0,2,45,NANOMOLAR,18,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER,411.785,6.637,108.107,25,394.649,0,2,3,0,6,7,130,17.82,0.210526316,166.6770486,0
1245,BUTOCONAZOLE,,0,VAGINAL,0,0,0,0,2,45,NANOMOLAR,18,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER,411.785,6.637,108.107,25,394.649,0,2,3,0,6,7,130,17.82,0.210526316,166.6770486,0
1246,PENTAMIDINE,,0,INJECTION INHALATION,3445,248,25,0,0,1.8,MICROMOLAR,0,SOLUBILITY SOLUBLE IN WATER,342.443,-0.7565,98.1686,25,316.235,8,6,2,8,6,10,132,121.68,0.263157895,147.320666,0
1247,MILRINONE,,0,INJECTION,24.7,8.4,2.3,70,0,0,NaN,0,SOLUBILITY VERY SLIGHTLY SOLUBLE IN WATER,211.224,1.617,59.7457,16,202.152,1,4,3,1,4,1,78,69.54,0.083333333,92.2117793,0
1248,PIPECURONIUM,,0,INJECTION,16.2,7.8,1.7,2,0,0,NaN,0,NaN,602.905,3.6335,168.0078,43,540.409,0,8,6,0,8,4,244,59.08,0.942857143,261.1217083,0
1249,OCTREOTIDE,,0,INJECTION ORAL,13.6,8.5,1.8,65,0,5.1,NANOMOLAR,0,NaN,1019.261,-0.8054,272.0538,71,952.733,15,20,14,15,22,17,384,332.22,0.448979592,419.7022614,7
1250,DOXAZOSIN,,0,ORAL,84.5,6.24,17,98,59,57,NANOMOLAR,0,NaN,451.483,1.7178,122.2004,33,426.283,2,10,9,2,10,4,172,112.27,0.347826087,190.3575356,1
1251,DOXAZOSIN,,0,ORAL,84.5,6.24,17,98,59,57,NANOMOLAR,0,NaN,451.483,1.7178,122.2004,33,426.283,2,10,9,2,10,4,172,112.27,0.347826087,190.3575356,1
1252,GOSERELIN,,0,IMPLANTATION,20.3,9.78,1.4,27.3,0,2.23,NANOMOLAR,0,SOLUBILITY SOLUBLE IN WATER,1270.441,-4.7157,326.9839,91,1184.761,21,32,15,21,32,31,494,495.13,0.508474576,523.8034733,12
1253,NAFARELIN,,0,NASAL,0,0,3,80,2.8,1.36,NANOMOLAR,0.4,NaN,1323.504,-3.2329,350.2732,96,1238.832,20,30,14,20,30,33,510,473.87,0.409090909,551.8138623,11
1254,FENOLDOPAM,,0,INJECTION,0,0,0.083,0,0,0,NaN,0,SOLUBILITY SPARINGLY SOLUBLE IN WATER,305.761,2.7344,81.3051,21,289.633,4,4,4,4,5,1,110,72.72,0.25,127.1782643,0
1255,FENOLDOPAM,,0,INJECTION,0,0,0.083,0,0,0,NaN,0,SOLUBILITY SPARINGLY SOLUBLE IN WATER,305.761,2.7344,81.3051,21,289.633,4,4,4,4,5,1,110,72.72,0.25,127.1782643,0
1256,PAMIDRONATE,,0,INJECTION,258,6.4,28,0,54,11.1,MICROMOLAR,0,SOLUBILITY SOLUBLE IN WATER,231.037,-4.1913,33.8342,13,223.981,3,8,8,3,10,4,80,172.63,1,73.70607555,0
1257,SUMATRIPTAN,,0,SUBCUTANEOUS ORAL NASAL IONTOPHORESIS,50,71.6,1.9,21,97,0.25,MICROMOLAR,0,NaN,295.408,1.3212,82.2402,20,274.24,2,5,3,2,6,6,110,65.2,0.428571429,119.5823525,0
1258,PENTOSAN POLYSULFATE,,0,ORAL,0,0,20,0,6,0,NaN,2,SOLUBILITY SOLUBLE IN WATER TO 50 PERCENT AT PH 6,586.502,-4.7422,97.18,34,568.358,6,20,16,6,24,9,202,313.32,1,191.4233623,0
1259,ROCURONIUM,,0,INJECTION,16.2,16.2,1.4,30,0,0,NaN,0,SOLUBILITY PARTITION COEFFICIENT IN N-OCTANOL/WATER IS 0.5 AT 20 DEGREE CELSIUS.,529.786,4.4075,148.3142,38,476.362,1,6,5,1,6,5,214,59,0.90625,230.2403518,0
1260,LEVOMETHADYL ACETATE,,0,ORAL,1300,14.3,62,0,0,0,NaN,0,SOLUBILITY > 15 MILLIGRAM / MILLILITER,353.506,4.6546,107.275,26,322.258,0,3,3,0,3,8,140,29.54,0.434782609,157.5377616,0
1261,CYSTEAMINE,,0,ORAL OPHTHALMIC,156,72,1.5,52,0,33.7,MICROMOLAR,0,SOLUBILITY HIGHLY WATER SOLUBLE,77.152,-0.1251,22.9074,4,70.096,2,1,2,2,2,1,26,26.02,1,31.5991505,0
1262,IBUTILIDE,,0,INJECTION,715,110,8,40,0,0,NaN,0,SOLUBILITY 100 MILLIGRAM / MILLILITER,384.586,4.164,109.9753,26,348.298,2,5,4,2,6,14,150,69.64,0.7,159.4052982,0
1263,IBUTILIDE,,0,INJECTION,715,110,8,40,0,0,NaN,0,SOLUBILITY 100 MILLIGRAM / MILLILITER,384.586,4.164,109.9753,26,348.298,2,5,4,2,6,14,150,69.64,0.7,159.4052982,0
